관측소명:대한해협
위도:34.919
경도:129.12125
관측시간	표층유속(cm/s)	표층유향(16points)	표층유향(deg)	수온(℃)	유의파고(MOSE.HF)(m)	유의파주기(MOSE.HF)(sec)	최대파고(MOSE.HF)(m)	최대파주기(MOSE.HF)(sec)	파향(16points)	파향(deg)	풍속(m/s)	풍향(16points)	풍향(deg)	기온(℃)	기압(hPa)	
2024/07/25 16:30:00	67.8	동북동	69	27.20	1.26	8.9	2.01	10.0	남남서	201.00	1.4	동	96	29.4	1008.0	
2024/07/25 17:00:00	52.9	동북동	63	27.28	1.39	9.6	2.03	10.5	남남서	198.00	1.6	동남동	108	29.3	1008.2	
2024/07/25 17:30:00	38.8	동북동	74	27.23	1.17	9.2	1.77	8.5	남남서	200.00	2.2	동남동	116	29.1	1008.5	
2024/07/25 18:00:00	35.7	북북동	20	27.23	1.21	9.4	2.12	10.5	남남서	201.00	2.3	동남동	108	28.8	1008.4	
2024/07/25 18:30:00	30.7	북북동	24	27.33	1.20	9.1	1.92	10.5	남남서	199.00	2.9	동	98	28.3	1008.3	
2024/07/25 19:00:00	35.4	북	7	27.24	1.28	10.0	2.09	10.0	남남서	202.00	3.3	동	94	28.2	1008.6	
2024/07/25 19:30:00	16.5	북	6	27.14	1.21	10.1	1.91	9.5	남남서	194.00	3.6	동남동	102	27.9	1009.0	
2024/07/25 20:00:00	19.3	북	5	26.54	1.20	10.0	1.75	9.0	남남서	202.00	3.1	동남동	105	27.7	1009.6	
2024/07/25 20:30:00	15.2	북	352	26.74	1.08	10.0	1.78	10.5	남남서	197.00	2.9	동남동	114	27.6	1010.0	
2024/07/25 21:00:00	20.8	동북동	62	26.24	1.08	10.6	1.78	11.0	남남서	198.00	2.3	동남동	103	27.6	1010.2	
2024/07/25 21:30:00	21.8	동	79	26.37	1.20	10.8	1.79	11.0	남	191.00	1.9	동남동	113	27.5	1010.4	
2024/07/25 22:00:00	13.0	남남서	204	26.13	1.19	9.8	1.89	10.5	남남서	206.00	0.9	남동	130	27.5	1010.5	
2024/07/25 22:30:00	57.5	남남동	149	26.67	1.17	10.3	1.95	11.0	남남서	197.00	1.0	동북동	72	27.5	1010.5	
2024/07/25 23:00:00	86.9	동남동	112	26.43	1.05	9.2	1.75	10.5	남남서	196.00	6.0	남동	135	27.3	1010.8	
2024/07/25 23:30:00	114.4	동남동	105	26.24	1.23	9.4	1.71	9.0	남남서	197.00	3.5	남동	130	26.5	1010.7	
2024/07/26 00:00:00	72.9	동북동	59	26.29	1.12	9.4	1.57	8.5	남남서	198.00	1.2	동	96	26.5	1010.6	
2024/07/26 00:30:00	73.9	동	84	26.33	1.34	10.0	2.10	8.5	남남서	196.00	1.6	동북동	70	26.7	1010.4	
2024/07/26 01:00:00	87.7	동	82	26.05	1.33	9.3	1.83	8.5	남남서	204.00	1.5	북북동	18	26.6	1010.2	
2024/07/26 01:30:00	77.6	동북동	60	26.00	1.26	9.2	2.10	11.0	남남서	197.00	2.1	북북동	22	26.3	1010.3	
2024/07/26 02:00:00	88.7	동북동	62	25.54	1.37	9.4	2.16	11.5	남남서	198.00	1.5	북북동	24	26.1	1010.3	
2024/07/26 02:30:00	92.7	북동	49	25.49	1.54	9.3	2.42	11.5	남	191.00	0.6	북동	50	25.9	1010.3	
2024/07/26 03:00:00	100.1	동북동	58	25.64	1.54	9.5	2.45	11.0	남	191.00	0.4	동	81	25.8	1010.4	
2024/07/26 03:30:00	97.9	북동	54	25.90	1.51	9.3	2.34	9.0	남	191.00	0.8	동	94	25.8	1010.3	
2024/07/26 04:00:00	96.7	북동	52	26.06	1.55	9.7	2.69	10.0	남남서	201.00	1.8	동	81	26.0	1010.4	
2024/07/26 04:30:00	95.7	북동	54	25.50	1.62	9.7	2.60	9.5	남남서	192.00	1.6	북동	56	26.1	1010.6	
2024/07/26 05:00:00	95.1	북동	48	25.63	1.99	10.2	3.28	8.0	남	190.00	2.3	동	90	26.1	1010.9	
2024/07/26 05:30:00	94.3	북동	38	25.69	1.63	10.6	2.46	9.5	남	190.00	2.5	동남동	121	26.4	1011.0	
2024/07/26 06:00:00	86.8	북북동	23	25.63	1.78	11.7	2.80	9.5	남남서	196.00	3.5	남동	132	26.9	1011.3	
2024/07/26 06:30:00	80.6	북북동	30	26.45	1.70	10.9	2.18	12.5	남남서	201.00	2.6	남동	124	27.1	1011.5	
2024/07/26 07:00:00	79.9	북동	42	26.13	1.71	10.1	2.81	10.5	남남서	197.00	3.0	남동	128	27.5	1011.6	
2024/07/26 07:30:00	86.1	동북동	57	26.34	1.63	10.6	2.34	11.0	남남서	194.00	2.7	동남동	116	27.8	1011.9	
2024/07/26 08:00:00	73.8	북동	47	26.39	1.76	11.3	2.58	12.5	남	190.00	2.5	동남동	114	28.0	1012.3	
2024/07/26 08:30:00	68.1	북동	46	26.34	1.34	9.8	2.23	11.0	남남서	199.00	2.0	동남동	102	28.2	1012.5	
2024/07/26 09:00:00	119.2	동북동	72	26.02	1.62	11.3	2.31	9.5	남남서	196.00	1.7	동	80	28.4	1012.7	
2024/07/26 09:30:00	123.0	동	87	26.47	1.59	11.1	2.58	10.5	남남서	193.00	2.4	동남동	105	28.8	1012.7	
2024/07/26 10:00:00	153.1	동남동	107	26.61	1.66	10.0	2.76	10.5	남	191.00	2.5	동남동	103	28.5	1012.8	
2024/07/26 10:30:00	71.3	동	80	26.90	1.91	11.3	3.27	13.0	남남서	196.00	2.0	동	82	28.3	1012.9	
2024/07/26 11:00:00	70.8	동	83	26.87	1.74	10.1	2.66	12.0	남남서	194.00	2.1	동	100	28.5	1013.1	
2024/07/26 11:30:00	70.6	동북동	63	26.86	2.08	11.3	3.42	11.5	남남서	197.00	2.1	동	101	28.8	1013.2	
2024/07/26 12:00:00	65.7	북동	51	27.35	1.84	10.8	3.35	12.5	남남서	197.00	2.1	동남동	102	28.9	1013.0	
2024/07/26 12:30:00	61.5	동북동	61	27.38	2.01	10.3	2.87	10.5	남남서	194.00	2.0	동남동	112	29.2	1013.1	
2024/07/26 13:00:00	66.3	동북동	60	27.24	2.21	10.4	3.39	10.0	남남서	195.00	0.9	남동	136	29.9	1013.1	
2024/07/26 13:30:00	65.5	북동	52	27.40	1.86	10.1	2.79	11.5	남남서	192.00	1.3	남남동	159	30.8	1013.2	
2024/07/26 14:00:00	71.0	동북동	61	27.73	2.17	10.1	3.57	10.0	남남서	196.00	2.0	남	182	30.5	1013.3	
2024/07/26 14:30:00	67.6	북동	49	27.32	2.07	10.1	3.24	11.0	남	187.00	3.3	남	188	29.9	1013.1	
2024/07/26 15:00:00	78.3	북동	47	27.34	2.23	10.4	3.65	10.5	남남서	197.00	4.5	남	183	29.5	1013.1	
2024/07/26 15:30:00	80.2	북동	50	26.96	2.34	10.5	3.37	9.5	남	191.00	4.3	남	185	28.9	1012.9	
2024/07/26 16:00:00	67.6	북동	48	26.48	2.24	9.7	3.49	9.0	남남서	196.00	2.7	남	182	28.8	1012.8	
2024/07/26 16:30:00	59.4	북동	46	25.84	2.14	9.7	3.55	10.5	남남서	194.00	2.8	남남서	210	28.4	1013.1	
2024/07/26 17:00:00	64.9	북동	39	26.39	2.22	9.3	3.24	9.0	남남서	200.00	2.2	남남서	199	28.4	1013.4	
2024/07/26 17:30:00	54.8	북동	38	25.94	2.12	9.4	3.08	10.0	남남서	192.00	2.9	남남서	196	28.4	1013.5	
2024/07/26 18:00:00	50.0	북동	39	25.80	2.06	9.3	3.62	9.0	남남서	198.00	4.4	남	190	27.9	1013.7	
2024/07/26 18:30:00	49.6	북동	47	25.46	1.95	9.3	2.84	9.5	남남서	197.00	3.3	남	188	27.6	1013.8	
2024/07/26 19:00:00	56.2	북북동	25	25.23	2.27	9.8	3.83	11.5	남남서	203.00	5.5	남	173	26.7	1014.2	
2024/07/26 19:30:00	47.8	북북동	33	25.15	1.89	9.5	2.86	9.5	남남서	199.00	3.5	남남동	160	25.7	1014.0	
2024/07/26 20:00:00	48.9	북북동	23	25.79	2.02	9.7	2.84	8.0	남남서	199.00	2.6	남	178	26.2	1014.6	
2024/07/26 20:30:00	42.4	북북동	30	26.17	1.87	9.3	3.54	9.5	남남서	200.00	3.0	남	190	26.6	1015.2	
2024/07/26 21:00:00	48.3	북동	44	26.20	1.65	9.2	2.48	8.0	남남서	204.00	5.8	남	180	27.7	1015.7	
2024/07/26 21:30:00	44.2	북동	44	26.11	1.81	8.9	3.21	9.5	남남서	200.00	5.7	남	185	27.5	1016.1	
2024/07/26 22:00:00	39.4	북동	56	26.04	1.67	8.2	2.38	10.0	남남서	205.00	4.8	남	180	27.3	1016.3	
2024/07/26 22:30:00	47.6	북동	55	26.02	1.81	8.6	2.58	10.0	남남서	204.00	5.1	남	189	27.4	1016.4	
2024/07/26 23:00:00	57.8	동북동	74	25.98	1.78	9.1	2.97	9.5	남남서	202.00	5.6	남남서	193	27.5	1016.6	
2024/07/26 23:30:00	62.9	동북동	78	25.80	1.76	8.6	2.72	11.5	남남서	195.00	6.3	남남서	193	27.4	1016.4	
2024/07/27 00:00:00	83.1	동	91	25.63	1.76	8.1	2.83	10.0	남남서	196.00	6.0	남남서	194	27.3	1016.3	
2024/07/27 00:30:00	70.5	동북동	70	25.53	1.79	8.4	2.87	10.0	남남서	202.00	5.6	남남서	194	27.0	1016.2	
2024/07/27 01:00:00	79.5	동북동	71	25.63	1.81	8.2	3.29	10.0	남남서	198.00	5.6	남남서	194	26.8	1016.0	
2024/07/27 01:30:00	90.9	동북동	68	25.57	1.80	8.3	3.90	9.5	남남서	198.00	5.7	남남서	193	26.8	1015.9	
2024/07/27 02:00:00	94.6	동북동	69	25.42	1.91	8.5	3.42	9.0	남남서	195.00	4.3	남남서	204	26.6	1016.2	
2024/07/27 02:30:00	96.4	동북동	63	25.20	1.87	8.9	3.06	9.0	남남서	198.00	1.6	남남서	211	25.9	1016.3	
2024/07/27 03:00:00	107.9	동북동	69	25.05	1.97	9.2	3.36	9.5	남남서	196.00	3.5	남	185	26.2	1016.3	
2024/07/27 03:30:00	98.1	동북동	67	24.76	2.04	9.4	3.21	10.5	남남서	198.00	3.0	남남서	199	26.1	1016.3	
2024/07/27 04:00:00	97.3	동북동	63	24.52	1.88	9.1	2.81	9.5	남남서	194.00	2.1	남서	219	25.8	1016.4	
2024/07/27 04:30:00	88.8	동북동	65	24.34	2.11	8.9	3.66	10.0	남남서	194.00	2.4	남서	225	25.8	1016.6	
2024/07/27 05:00:00	72.8	동북동	67	24.40	2.16	9.0	3.20	9.0	남남서	193.00	2.9	남서	216	25.6	1017.0	
2024/07/27 05:30:00	72.9	동북동	64	24.31	2.13	8.5	3.39	9.0	남남서	198.00	2.0	남서	219	25.5	1017.1	
2024/07/27 06:00:00	62.0	동북동	64	24.34	2.18	9.6	3.39	9.5	남남서	203.00	0.9	남남서	201	25.6	1017.3	
2024/07/27 06:30:00	60.7	북동	53	24.38	1.97	9.0	2.85	8.0	남남서	193.00	0.3	서남서	243	25.6	1017.6	
2024/07/27 07:00:00	57.1	북동	51	24.30	2.03	9.2	3.28	10.0	남남서	194.00	0.6	북북서	343	25.6	1017.8	
2024/07/27 07:30:00	49.2	북동	52	24.18	2.17	9.5	3.21	10.5	남남서	200.00	0.5	북서	312	25.9	1018.0	
2024/07/27 08:00:00	54.4	동북동	60	24.06	1.84	8.6	2.63	9.5	남남서	192.00	0.8	남서	224	26.9	1018.1	
2024/07/27 08:30:00	42.7	북북동	31	24.17	1.98	9.3	3.06	11.5	남남서	197.00	0.9	남남서	198	27.3	1018.2	
2024/07/27 09:00:00	39.9	북동	50	24.25	1.97	9.8	3.02	10.5	남남서	197.00	1.1	남	180	27.5	1018.3	
2024/07/27 09:30:00	40.4	동북동	60	24.56	1.84	9.7	3.73	11.0	남남서	201.00	1.7	남남서	197	27.5	1018.3	
2024/07/27 10:00:00	67.9	동북동	73	24.72	1.74	9.7	2.78	10.5	남남서	203.00	3.8	남남서	192	27.1	1018.2	
2024/07/27 10:30:00	52.9	동북동	67	24.89	1.74	9.4	3.02	11.5	남남서	198.00	4.0	남	187	27.1	1018.1	
2024/07/27 11:00:00	69.2	동북동	73	25.16	1.75	9.0	3.14	9.5	남남서	198.00	4.3	남남서	197	27.2	1018.0	
2024/07/27 11:30:00	105.1	동남동	116	25.33	1.95	10.0	2.93	10.0	남남서	198.00	4.3	남남서	201	27.3	1017.9	
2024/07/27 12:00:00	121.3	동남동	109	25.36	2.05	10.0	2.96	10.0	남남서	198.00	4.6	남남서	205	27.3	1017.8	
2024/07/27 12:30:00	209.9	남동	125	25.57	2.13	9.3	3.96	10.0	남남서	196.00	4.6	남남서	210	27.2	1017.8	
2024/07/27 13:00:00	231.7	동남동	117	25.76	1.81	9.0	2.64	8.5	남남서	202.00	4.7	남남서	210	27.2	1017.6	
2024/07/27 13:30:00	86.1	동	95	25.73	1.72	8.6	3.66	9.5	남남서	201.00	4.5	남서	222	27.2	1017.6	
2024/07/27 14:00:00	187.9	동남동	115	25.92	1.89	9.0	3.65	10.5	남남서	200.00	3.7	남서	236	27.0	1017.7	
2024/07/27 14:30:00	106.7	동북동	76	26.15	1.94	8.5	3.19	10.0	남남서	201.00	3.7	남서	230	27.2	1017.4	
2024/07/27 15:00:00	99.0	동북동	76	26.28	2.04	9.0	3.51	8.0	남남서	201.00	3.5	남서	232	27.3	1017.4	
2024/07/27 15:30:00	112.2	동북동	73	26.42	2.02	9.5	3.08	9.5	남남서	203.00	3.9	남서	221	27.5	1017.2	
2024/07/27 16:00:00	112.9	동북동	70	26.53	1.75	8.4	3.04	8.5	남남서	199.00	3.9	남서	226	27.5	1017.1	
2024/07/27 16:30:00	112.6	동북동	65	27.04	1.73	8.6	2.59	7.0	남남서	197.00	3.8	남서	217	27.6	1017.0	
2024/07/27 17:00:00	100.2	동북동	76	26.18	1.80	9.2	3.17	9.0	남남서	200.00	4.0	남서	215	27.7	1017.1	
2024/07/27 17:30:00	99.0	북동	55	26.89	1.80	9.0	2.48	10.0	남남서	204.00	3.7	남서	234	27.7	1017.1	
2024/07/27 18:00:00	110.1	동북동	58	26.99	2.13	9.9	2.88	10.5	남남서	204.00	3.7	서남서	248	28.0	1017.3	
2024/07/27 18:30:00	106.4	동북동	65	27.17	1.76	8.9	2.93	10.0	남남서	202.00	3.8	서남서	246	27.9	1017.5	
2024/07/27 19:00:00	103.3	동북동	72	26.68	1.78	9.2	2.56	9.0	남남서	196.00	3.4	서남서	241	27.6	1017.7	
2024/07/27 19:30:00	161.3	동	91	26.77	1.75	9.3	2.33	9.0	남남서	200.00	3.4	서남서	241	27.2	1018.0	
2024/07/27 20:00:00	161.3	남동	124	26.74	1.76	9.3	3.00	10.5	남남서	203.00	2.8	남서	235	27.1	1018.4	
2024/07/27 20:30:00	76.0	동북동	65	26.93	1.77	9.3	3.29	9.5	남남서	204.00	3.1	남서	218	27.0	1018.7	
2024/07/27 21:00:00	69.6	동북동	66	26.85	1.95	10.2	3.00	9.0	남남서	206.00	3.3	남남서	204	27.2	1018.8	
2024/07/27 21:30:00	64.0	동북동	66	26.92	1.48	9.2	2.05	8.5	남남서	203.00	4.2	남남서	201	27.4	1018.9	
2024/07/27 22:00:00	58.3	동북동	74	26.98	1.53	9.5	1.98	11.5	남남서	199.00	4.5	남남서	206	27.4	1018.9	
2024/07/27 22:30:00	63.3	동북동	78	27.01	1.37	8.7	2.19	8.5	남서	215.00	4.3	남남서	205	27.5	1019.1	
2024/07/27 23:00:00	56.4	동북동	66	27.04	1.37	8.9	2.23	9.0	남남서	206.00	4.1	남남서	202	27.5	1019.2	
2024/07/27 23:30:00	60.5	동북동	63	27.03	1.36	9.1	2.18	9.5	남남서	200.00	4.5	남남서	196	27.5	1019.0	
2024/07/28 00:00:00	67.5	동북동	72	27.06	1.35	9.5	2.08	10.0	남남서	208.00	4.5	남남서	201	27.6	1018.8	
2024/07/28 00:30:00	77.2	동	79	26.88	1.55	9.3	2.38	9.5	남남서	201.00	4.8	남남서	205	27.6	1018.6	
2024/07/28 01:00:00	81.2	동북동	73	26.92	1.38	9.0	2.22	11.5	남남서	202.00	4.8	남남서	207	27.4	1018.5	
2024/07/28 01:30:00	84.0	동북동	65	27.00	1.54	8.7	2.27	9.5	남남서	196.00	4.2	남남서	212	27.3	1018.3	
2024/07/28 02:00:00	89.8	동북동	67	26.91	1.32	8.9	2.08	9.0	남남서	203.00	3.5	서남서	243	26.8	1018.1	
2024/07/28 02:30:00	98.3	동북동	69	26.75	1.50	9.0	2.67	9.0	남남서	200.00	3.8	서남서	241	26.4	1017.9	
2024/07/28 03:00:00	105.5	북동	54	26.79	1.43	8.8	2.20	10.5	남남서	197.00	3.5	남서	236	26.4	1017.8	
2024/07/28 03:30:00	109.2	동북동	70	26.76	1.45	9.1	2.19	9.0	남남서	201.00	3.3	서남서	239	26.5	1017.6	
2024/07/28 04:00:00	122.8	동북동	64	26.93	1.30	8.5	1.80	7.5	남남서	207.00	3.0	서남서	237	26.6	1017.5	
2024/07/28 04:30:00	131.9	동북동	72	26.77	1.36	9.0	2.46	9.0	남남서	204.00	3.0	남서	229	26.6	1017.3	
2024/07/28 05:00:00	118.4	동북동	63	26.82	1.42	8.7	2.00	9.0	남남서	200.00	2.9	남서	220	26.5	1017.2	
2024/07/28 05:30:00	122.8	북동	56	26.96	1.27	8.4	1.94	8.5	남남서	202.00	2.8	남남서	209	26.5	1017.1	
2024/07/28 06:00:00	110.3	동북동	63	27.14	1.44	8.8	2.15	9.5	남남서	201.00	3.8	남	184	26.7	1017.0	
2024/07/28 06:30:00	126.2	동북동	68	27.19	1.41	8.7	2.47	8.5	남남서	204.00	3.9	남	187	26.9	1017.0	
2024/07/28 07:00:00	109.7	동북동	62	27.25	1.33	8.1	2.28	7.5	남남서	211.00	3.8	남	188	27.1	1017.2	
2024/07/28 07:30:00	109.9	동북동	70	27.26	1.29	8.5	2.26	7.0	남남서	205.00	4.2	남남서	194	27.3	1017.3	
2024/07/28 08:00:00	121.6	동북동	74	27.38	1.39	8.9	2.12	10.0	남남서	200.00	4.6	남남서	197	27.5	1017.2	
2024/07/28 08:30:00	103.6	동북동	58	27.45	1.34	8.3	2.24	8.5	남남서	198.00	5.1	남남서	199	27.5	1017.3	
2024/07/28 09:00:00	135.7	북동	56	27.53	1.40	9.1	2.09	9.0	남남서	199.00	5.3	남남서	200	27.7	1017.2	
2024/07/28 09:30:00	144.4	동	84	27.54	1.46	9.1	2.30	9.5	남남서	208.00	5.6	남남서	199	27.8	1016.9	
2024/07/28 10:00:00	124.0	동	101	27.60	1.27	8.5	2.50	9.0	남남서	203.00	6.0	남남서	200	27.8	1016.8	
2024/07/28 10:30:00	136.3	동남동	109	27.63	1.36	8.9	2.25	8.5	남남서	198.00	5.8	남남서	204	27.9	1016.8	
2024/07/28 11:00:00	92.3	동	91	27.64	1.26	8.3	1.89	9.0	남남서	209.00	6.4	남남서	206	28.0	1016.7	
2024/07/28 11:30:00	104.9	동남동	109	27.69	1.31	8.6	1.76	10.0	남남서	205.00	6.2	남남서	204	27.9	1016.6	
2024/07/28 12:00:00	106.5	동남동	102	27.75	1.30	8.5	2.04	9.5	남남서	207.00	6.1	남남서	205	28.0	1016.4	
2024/07/28 12:30:00	118.8	동남동	110	27.79	1.29	8.8	1.95	8.5	남남서	206.00	5.4	남남서	210	28.0	1016.2	
2024/07/28 13:00:00	90.5	동남동	108	27.83	1.17	8.1	1.79	9.0	남남서	203.00	5.5	남남서	209	28.0	1015.9	
2024/07/28 13:30:00	65.3	동북동	77	27.83	1.14	8.3	1.91	9.0	남남서	201.00	5.8	남남서	208	28.1	1015.6	
2024/07/28 14:00:00	84.1	동	99	27.89	1.18	8.9	1.97	9.0	남남서	201.00	6.0	남남서	210	28.2	1015.4	
2024/07/28 14:30:00	69.8	동북동	74	27.91	1.18	8.9	1.83	8.5	남남서	205.00	5.9	남남서	209	28.2	1015.1	
2024/07/28 15:00:00	104.0	동	80	27.89	1.14	8.7	1.69	9.0	남남서	208.00	5.8	남남서	213	28.3	1015.0	
2024/07/28 15:30:00	81.3	동북동	69	27.82	1.18	8.3	1.85	9.0	남서	219.00	6.0	남남서	213	28.3	1014.8	
2024/07/28 16:00:00	88.4	동북동	69	27.70	1.24	8.3	1.74	8.5	남남서	208.00	6.1	남서	216	28.3	1014.7	
2024/07/28 16:30:00	87.1	동북동	60	27.61	1.25	8.8	1.95	8.0	남남서	213.00	6.4	남남서	213	28.2	1014.6	
2024/07/28 17:00:00	93.6	동북동	61	27.60	1.16	8.2	1.66	9.0	남남서	202.00	6.7	남서	216	28.2	1014.4	
2024/07/28 17:30:00	85.9	동북동	57	27.48	1.04	8.1	1.93	8.5	남남서	199.00	7.2	남서	218	28.3	1014.3	
2024/07/28 18:00:00	77.9	동북동	63	27.41	1.00	7.7	1.49	7.0	남남서	199.00	6.9	남서	221	28.3	1014.1	
2024/07/28 18:30:00	82.2	동북동	68	27.45	1.05	8.1	1.67	8.0	남남서	208.00	6.7	남서	226	28.2	1014.2	
2024/07/28 19:00:00	75.0	동북동	65	27.54	1.19	8.4	2.00	9.5	남남서	202.00	7.4	남서	224	28.0	1014.3	
2024/07/28 19:30:00	77.9	동북동	68	27.48	1.14	8.2	1.77	9.0	남남서	205.00	7.0	남서	224	27.9	1014.4	
2024/07/28 20:00:00	69.5	동북동	58	27.39	1.12	8.3	1.71	8.0	남남서	203.00	6.5	남서	226	27.7	1014.4	
2024/07/28 20:30:00	67.6	동북동	59	27.40	1.08	8.2	1.76	9.0	남남서	207.00	6.6	남서	227	27.6	1014.7	
2024/07/28 21:00:00	65.7	동북동	60	27.26	1.05	8.3	1.46	8.0	남남서	198.00	6.7	남서	224	27.5	1014.7	
2024/07/28 21:30:00	63.7	동북동	59	27.19	0.97	8.0	1.85	9.0	남남서	205.00	7.0	남서	214	27.5	1014.5	
2024/07/28 22:00:00	57.7	동북동	57	27.19	1.07	8.3	2.00	9.0	남남서	205.00	6.8	남서	214	27.4	1014.6	
2024/07/28 22:30:00	63.1	동북동	60	26.82	0.99	8.1	1.48	8.0	남서	218.00	8.0	남남서	211	27.2	1014.3	
2024/07/28 23:00:00	53.5	동북동	65	26.71	0.92	7.9	1.68	9.0	남남서	203.00	6.4	남서	220	26.9	1014.3	
2024/07/28 23:30:00	49.7	동북동	72	26.72	0.79	7.2	1.20	6.5	남남서	207.00	5.5	남서	229	26.8	1014.2	
2024/07/29 00:00:00	54.6	동북동	74	26.59	0.92	7.4	1.35	7.5	남남서	199.00	6.4	남서	228	26.6	1014.1	
2024/07/29 00:30:00	49.8	동북동	72	26.36	0.91	7.7	1.63	8.0	남남서	209.00	7.0	남서	229	26.5	1014.0	
2024/07/29 01:00:00	58.7	동	84	26.33	0.90	7.3	1.37	8.0	남남서	205.00	7.1	남서	235	26.6	1013.8	
2024/07/29 01:30:00	61.0	동	82	26.08	0.99	7.8	1.51	8.0	남남서	210.00	6.5	남서	236	26.5	1013.5	
2024/07/29 02:00:00	51.7	동북동	67	26.04	0.95	7.7	1.80	9.0	남남서	207.00	6.1	남서	234	26.6	1013.3	
2024/07/29 02:30:00	57.7	동북동	61	25.69	0.84	6.7	1.46	7.5	남남서	207.00	6.4	남서	233	26.5	1013.1	
2024/07/29 03:00:00	66.7	동북동	67	25.61	0.80	6.7	1.45	6.5	남남서	204.00	6.2	남서	235	26.3	1012.8	
2024/07/29 03:30:00	78.3	동북동	69	25.23	0.84	6.9	1.36	8.5	남남서	204.00	5.8	남서	228	26.1	1012.6	
2024/07/29 04:00:00	81.8	동북동	68	25.47	0.83	6.7	1.25	8.0	남남서	211.00	6.1	남서	221	26.1	1012.5	
2024/07/29 04:30:00	77.9	동북동	63	25.50	0.91	7.2	1.44	8.0	남남서	205.00	7.2	남서	224	26.2	1012.2	
2024/07/29 05:00:00	88.3	동북동	61	25.68	0.81	6.4	1.28	8.5	남남서	204.00	7.5	남서	225	26.2	1012.3	
2024/07/29 05:30:00	88.4	동북동	62	25.76	0.80	7.0	1.15	6.5	남남서	200.00	6.8	남서	222	26.1	1012.3	
2024/07/29 06:00:00	91.1	동북동	60	25.82	0.75	6.8	1.17	6.5	남남서	206.00	6.4	남서	223	26.1	1012.3	
2024/07/29 06:30:00	85.1	북동	54	25.68	0.76	6.1	1.21	7.0	남남서	201.00	7.4	남서	219	26.1	1012.3	
2024/07/29 07:00:00	83.4	북동	49	25.90	0.71	6.2	1.09	7.5	남남서	210.00	6.8	남서	217	26.2	1012.4	
2024/07/29 07:30:00	71.9	동북동	57	26.02	0.83	7.4	1.20	7.0	남남서	202.00	6.5	남서	216	26.3	1012.4	
2024/07/29 08:00:00	71.0	동북동	61	26.06	0.78	6.5	1.27	7.0	남남서	204.00	5.8	남서	216	26.3	1012.4	
2024/07/29 08:30:00	75.0	동북동	57	26.18	0.71	6.0	1.10	8.0	남남서	205.00	7.0	남서	217	26.3	1012.3	
2024/07/29 09:00:00	72.1	북동	52	26.18	0.76	5.5	1.26	7.5	남남서	205.00	7.8	남남서	211	26.1	1012.2	
2024/07/29 09:30:00	67.9	동북동	62	26.27	0.79	5.9	1.31	9.0	남남서	202.00	7.2	남남서	210	26.1	1012.2	
2024/07/29 10:00:00	69.5	북동	56	26.35	0.71	5.3	1.11	9.5	남남서	202.00	7.6	남서	216	26.3	1012.1	
2024/07/29 10:30:00	64.0	동북동	64	26.39	0.71	5.4	1.32	9.5	남남서	205.00	8.7	남서	222	26.6	1012.1	
2024/07/29 11:00:00	63.5	동북동	68	26.22	0.75	4.9	1.32	5.0	남서	219.00	9.1	남서	221	26.5	1012.1	
2024/07/29 11:30:00	57.9	동북동	73	26.08	0.80	5.3	1.57	6.5	남남서	207.00	8.6	남서	219	26.3	1011.9	
2024/07/29 12:00:00	63.8	동북동	75	25.87	0.73	4.8	1.12	7.5	남남서	210.00	8.6	남남서	212	26.4	1011.5	
2024/07/29 12:30:00	55.8	동북동	76	25.61	0.70	5.1	1.24	7.0	남남서	206.00	8.7	남남서	213	26.6	1011.1	
2024/07/29 13:00:00	54.8	동북동	75	25.77	0.74	4.9	1.09	7.0	남남서	208.00	9.2	남서	214	26.6	1010.8	
2024/07/29 13:30:00	59.6	동북동	75	25.63	0.78	4.9	1.54	7.0	남남서	206.00	9.0	남서	215	26.6	1010.6	
2024/07/29 14:00:00	61.7	동	84	25.69	0.80	4.7	1.26	5.0	남남서	203.00	9.0	남서	217	26.6	1010.5	
2024/07/29 14:30:00	57.1	동	85	26.01	0.82	4.3	1.31	4.0	남남서	207.00	9.2	남서	216	26.7	1010.3	
2024/07/29 15:00:00	63.4	동북동	69	25.52	0.89	4.1	1.40	4.0	남	170.00	9.6	남서	218	26.7	1010.0	
2024/07/29 15:30:00	70.3	동북동	72	24.94	0.88	4.1	1.57	4.0	남남서	210.00	9.9	남서	218	26.6	1009.6	
2024/07/29 16:00:00	75.0	동북동	78	24.89	0.91	4.0	1.49	3.5	북북동	32.00	9.5	남서	217	26.5	1009.4	
2024/07/29 16:30:00	74.4	동북동	76	24.83	0.87	3.7	1.35	3.0	남남서	195.00	9.2	남서	214	26.5	1009.2	
2024/07/29 17:00:00	81.7	동북동	75	24.92	0.92	3.8	1.29	3.0	서남서	244.00	9.5	남서	219	26.4	1009.0	
2024/07/29 17:30:00	84.2	동북동	74	24.37	0.84	3.6	1.48	5.0	남	172.00	9.7	남서	220	26.2	1008.8	
2024/07/29 18:00:00	83.0	동북동	71	24.41	0.89	3.7	1.51	3.5	남남서	193.00	9.3	남서	217	26.1	1008.7	
2024/07/29 18:30:00	83.9	동북동	71	24.27	0.87	3.8	1.35	4.0	남남서	198.00	9.6	남서	222	26.2	1008.7	
2024/07/29 19:00:00	90.0	동북동	76	24.46	0.89	3.8	1.61	3.0	동	88.00	9.3	남서	221	26.1	1008.8	
